link,title
/wiki/Categoria:!P%C3%A1ginas_com_erro_de_uso_da_predefini%C3%A7%C3%A3o_Fmtn,!Páginas com erro de uso da predefinição Fmtn
/wiki/Especial:Minha_discuss%C3%A3o,Discussão
/wiki/Especial:Minhas_contribui%C3%A7%C3%B5es,Contribuições
/w/index.php?title=Especial:Criar_conta&returnto=Lista+de+filmes+de+maior+bilheteria,Criar uma conta
/w/index.php?title=Especial:Entrar&returnto=Lista+de+filmes+de+maior+bilheteria,Entrar
/wiki/Lista_de_filmes_de_maior_bilheteria,Artigo
/wiki/Discuss%C3%A3o:Lista_de_filmes_de_maior_bilheteria,Discussão
/wiki/Lista_de_filmes_de_maior_bilheteria,Ler
/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&veaction=edit,Editar
/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&action=edit,Editar código-fonte
/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&action=history,Ver histórico
/wiki/Wikip%C3%A9dia:P%C3%A1gina_principal,
/wiki/Wikip%C3%A9dia:P%C3%A1gina_principal,Página principal
/wiki/Portal:Conte%C3%BAdo_destacado,Conteúdo destacado
/wiki/Portal:Eventos_atuais,Eventos atuais
/wiki/Wikip%C3%A9dia:Esplanada,Esplanada
/wiki/Especial:Aleat%C3%B3ria,Página aleatória
/wiki/Portal:%C3%8Dndice,Portais
/wiki/Wikip%C3%A9dia:Informe_um_erro,Informar um erro
//shop.wikimedia.org,Loja da Wikipédia
/wiki/Wikip%C3%A9dia:Boas-vindas,Boas-vindas
/wiki/Ajuda:P%C3%A1gina_principal,Ajuda
/wiki/Wikip%C3%A9dia:P%C3%A1gina_de_testes,Página de testes
/wiki/Wikip%C3%A9dia:Portal_comunit%C3%A1rio,Portal comunitário
/wiki/Especial:Mudan%C3%A7as_recentes,Mudanças recentes
/wiki/Wikip%C3%A9dia:Manuten%C3%A7%C3%A3o,Manutenção
/wiki/Ajuda:Guia_de_edi%C3%A7%C3%A3o/Como_come%C3%A7ar_uma_p%C3%A1gina,Criar página
/wiki/Especial:P%C3%A1ginas_novas,Páginas novas
/wiki/Wikip%C3%A9dia:Contato,Contato
//donate.wikimedia.org/wiki/Special:FundraiserRedirector?utm_source=donate&utm_medium=sidebar&utm_campaign=20120521SB001&uselang=pt,Donativos
/w/index.php?title=Especial:Livro&bookcmd=book_creator&referer=Lista+de+filmes+de+maior+bilheteria,Criar um livro
/w/index.php?title=Especial:ElectronPdf&page=Lista+de+filmes+de+maior+bilheteria&action=show-download-screen,Descarregar como PDF
/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&printable=yes,Versão para impressão
/wiki/Especial:P%C3%A1ginas_afluentes/Lista_de_filmes_de_maior_bilheteria,Páginas afluentes
/wiki/Especial:Altera%C3%A7%C3%B5es_relacionadas/Lista_de_filmes_de_maior_bilheteria,Alterações relacionadas
/wiki/Wikipedia:Carregar_ficheiro,Carregar ficheiro
/wiki/Especial:P%C3%A1ginas_especiais,Páginas especiais
/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&oldid=53560656,Hiperligação permanente
/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&action=info,Informações da página
https://www.wikidata.org/wiki/Special:EntityPage/Q392108,Elemento Wikidata
/w/index.php?title=Especial:Citar&page=Lista_de_filmes_de_maior_bilheteria&id=53560656,Citar esta página
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A3%D8%B9%D9%84%D9%89_%D8%A7%D9%84%D8%A3%D9%81%D9%84%D8%A7%D9%85_%D8%AF%D8%AE%D9%84%D8%A7,العربية
https://ca.wikipedia.org/wiki/Llista_de_les_pel%C2%B7l%C3%ADcules_m%C3%A9s_taquilleres,Català
https://ckb.wikipedia.org/wiki/%D9%BE%DB%8E%D8%B1%D8%B3%D8%AA%DB%8C_%D9%BE%DA%95%D8%AF%D8%A7%DA%BE%D8%A7%D8%AA%D8%AA%D8%B1%DB%8C%D9%86_%D9%81%DB%8C%D9%84%D9%85%DB%95%DA%A9%D8%A7%D9%86,کوردی
https://cs.wikipedia.org/wiki/Seznam_nejv%C3%BDd%C4%9Ble%C4%8Dn%C4%9Bj%C5%A1%C3%ADch_film%C5%AF,Čeština
https://de.wikipedia.org/wiki/Liste_erfolgreicher_Filme,Deutsch
https://en.wikipedia.org/wiki/List_of_highest-grossing_films,English
https://es.wikipedia.org/wiki/Anexo:Pel%C3%ADculas_con_las_mayores_recaudaciones,Español
https://fa.wikipedia.org/wiki/%D9%81%D9%87%D8%B1%D8%B3%D8%AA_%D9%BE%D8%B1%D9%81%D8%B1%D9%88%D8%B4%E2%80%8C%D8%AA%D8%B1%DB%8C%D9%86_%D9%81%DB%8C%D9%84%D9%85%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE_%D8%AC%D9%87%D8%A7%D9%86,فارسی
https://fi.wikipedia.org/wiki/Luettelo_eniten_tuottaneista_elokuvista,Suomi
https://fr.wikipedia.org/wiki/Liste_des_plus_gros_succ%C3%A8s_du_box-office_mondial,Français
https://ga.wikipedia.org/wiki/Na_scann%C3%A1in_is_m%C3%B3_a_thug_airgead_isteach,Gaeilge
https://gl.wikipedia.org/wiki/Lista_de_filmes_coas_maiores_recadaci%C3%B3ns,Galego
https://hr.wikipedia.org/wiki/Popis_filmova_s_najve%C4%87om_zaradom,Hrvatski
https://hy.wikipedia.org/wiki/%D4%B1%D5%B4%D5%A5%D5%B6%D5%A1%D5%B7%D5%A1%D5%B0%D5%B8%D6%82%D5%A9%D5%A1%D5%A2%D5%A5%D6%80_%D6%86%D5%AB%D5%AC%D5%B4%D5%A5%D6%80%D5%AB_%D6%81%D5%A1%D5%B6%D5%AF,Հայերեն
https://id.wikipedia.org/wiki/Daftar_film_dengan_penghasilan_kotor_tertinggi,Bahasa Indonesia
https://it.wikipedia.org/wiki/Film_con_maggiori_incassi_nella_storia_del_cinema,Italiano
https://ja.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E6%AD%B4%E4%BB%A3%E8%88%88%E8%A1%8C%E5%8F%8E%E5%85%A5%E4%B8%8A%E4%BD%8D%E3%81%AE%E6%98%A0%E7%94%BB%E4%B8%80%E8%A6%A7,日本語
https://ka.wikipedia.org/wiki/%E1%83%A7%E1%83%95%E1%83%94%E1%83%9A%E1%83%90%E1%83%96%E1%83%94_%E1%83%A8%E1%83%94%E1%83%9B%E1%83%9D%E1%83%A1%E1%83%90%E1%83%95%E1%83%9A%E1%83%98%E1%83%90%E1%83%9C%E1%83%98_%E1%83%A4%E1%83%98%E1%83%9A%E1%83%9B%E1%83%94%E1%83%91%E1%83%98%E1%83%A1_%E1%83%A1%E1%83%98%E1%83%90,ქართული
https://ko.wikipedia.org/wiki/%EC%98%81%ED%99%94_%EB%A7%A4%EC%B6%9C_%EC%88%9C%EC%9C%84_%EB%AA%A9%EB%A1%9D,한국어
https://lv.wikipedia.org/wiki/Visu_laiku_ienes%C4%ABg%C4%81k%C4%81s_filmas,Latviešu
https://nl.wikipedia.org/wiki/Lijst_van_succesvolste_films,Nederlands
https://no.wikipedia.org/wiki/Liste_over_mest_innbringende_filmer,Norsk
https://pl.wikipedia.org/wiki/Lista_najbardziej_dochodowych_film%C3%B3w,Polski
https://ro.wikipedia.org/wiki/Lista_filmelor_cu_cele_mai_mari_%C3%AEncas%C4%83ri,Română
https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D1%81%D0%B0%D0%BC%D1%8B%D1%85_%D0%BA%D0%B0%D1%81%D1%81%D0%BE%D0%B2%D1%8B%D1%85_%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%D0%BE%D0%B2,Русский
https://sco.wikipedia.org/wiki/Leet_o_heichest-grossin_films,Scots
https://sh.wikipedia.org/wiki/Popis_najkomercijalnijih_filmova,Srpskohrvatski / српскохрватски
https://sq.wikipedia.org/wiki/Lista_e_filmave_m%C3%AB_t%C3%AB_suksessh%C3%ABm,Shqip
https://sv.wikipedia.org/wiki/Lista_%C3%B6ver_mest_inkomstbringande_filmer,Svenska
https://th.wikipedia.org/wiki/%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%97%E0%B8%B3%E0%B9%80%E0%B8%87%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B9%E0%B8%87%E0%B8%AA%E0%B8%B8%E0%B8%94,ไทย
https://tr.wikipedia.org/wiki/En_y%C3%BCksek_has%C4%B1lat%C4%B1_yapan_filmler_listesi,Türkçe
https://uk.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%D1%81%D0%BE%D0%B2%D1%96%D1%88%D0%B8%D1%85_%D1%84%D1%96%D0%BB%D1%8C%D0%BC%D1%96%D0%B2,Українська
https://uz.wikipedia.org/wiki/Eng_kassabop_filmlar_ro%CA%BByxati,Oʻzbekcha/ўзбекча
https://vi.wikipedia.org/wiki/Danh_s%C3%A1ch_phim_c%C3%B3_doanh_thu_cao_nh%E1%BA%A5t,Tiếng Việt
https://zh.wikipedia.org/wiki/%E5%85%A8%E7%90%83%E6%9C%80%E9%AB%98%E9%9B%BB%E5%BD%B1%E7%A5%A8%E6%88%BF,中文
https://www.wikidata.org/wiki/Special:EntityPage/Q392108#sitelinks-wikipedia,Editar hiperligações
https://creativecommons.org/licenses/by-sa/3.0/deed.pt,Atribuição-CompartilhaIgual 3.0 Não Adaptada (CC BY-SA 3.0) da Creative Commons
https://foundation.wikimedia.org/wiki/Condições_de_Uso,condições de utilização
https://meta.wikimedia.org/wiki/Privacy_policy/pt-br,Política de privacidade
/wiki/Wikip%C3%A9dia:Sobre,Sobre a Wikipédia
/wiki/Wikip%C3%A9dia:Aviso_geral,Avisos gerais
https://www.mediawiki.org/wiki/Special:MyLanguage/How_to_contribute,Programadores
https://foundation.wikimedia.org/wiki/Cookie_statement,Declaração sobre ''cookies''
//pt.m.wikipedia.org/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&mobileaction=toggle_view_mobile,Versão móvel
https://wikimediafoundation.org/,
//www.mediawiki.org/,
